id_ticket,fecha,id_tienda,id_cliente
TICKET_007023,2024-04-20,TOSTAO_14,CUST_01495
TICKET_007024,2024-02-21,TOSTAO_05,CUST_00247
TICKET_007025,2024-08-11,TOSTAO_12,CUST_00863
TICKET_007026,2024-04-09,TOSTAO_10,CUST_02205
TICKET_007027,2024-06-28,TOSTAO_16,CUST_00751
TICKET_007028,2024-01-31,TOSTAO_11,CUST_00519
TICKET_007029,2024-02-07,TOSTAO_16,CUST_01796
TICKET_007030,2024-03-21,TOSTAO_01,CUST_01358
TICKET_007031,2024-07-13,TOSTAO_12,CUST_02498
TICKET_007032,2024-05-16,TOSTAO_04,CUST_02413
TICKET_007033,2024-05-06,TOSTAO_03,CUST_01503
TICKET_007034,2024-07-25,TOSTAO_19,CUST_01600
TICKET_007035,2024-06-04,TOSTAO_11,CUST_02163
TICKET_007036,2024-08-13,TOSTAO_06,CUST_01814
TICKET_007037,2024-11-22,TOSTAO_12,CUST_01443
TICKET_007038,2024-07-02,TOSTAO_07,CUST_02226
TICKET_007039,2024-01-15,TOSTAO_19,CUST_02299
TICKET_007040,2024-09-21,TOSTAO_14,CUST_00961
TICKET_007041,2024-10-22,TOSTAO_04,CUST_01732
TICKET_007042,2024-12-29,TOSTAO_09,CUST_00171
TICKET_007043,2024-11-23,TOSTAO_01,CUST_01494
TICKET_007044,2024-06-21,TOSTAO_17,CUST_01966
TICKET_007045,2024-05-08,TOSTAO_05,CUST_00683
TICKET_007046,2024-04-20,TOSTAO_20,CUST_02016
TICKET_007047,2024-09-09,TOSTAO_09,CUST_00614
TICKET_007048,2024-07-13,TOSTAO_02,CUST_00798
TICKET_007049,2024-03-15,TOSTAO_12,CUST_00305
TICKET_007050,2024-07-06,TOSTAO_09,CUST_01452
TICKET_007051,2024-11-04,TOSTAO_12,CUST_00102
TICKET_007052,2024-09-14,TOSTAO_01,CUST_02342
TICKET_007053,2024-04-24,TOSTAO_14,CUST_00319
TICKET_007054,2024-04-07,TOSTAO_04,CUST_02179
TICKET_007055,2024-07-14,TOSTAO_20,CUST_01830
TICKET_007056,2024-06-30,TOSTAO_14,CUST_01598
TICKET_007057,2024-09-02,TOSTAO_01,CUST_00202
TICKET_007058,2024-03-25,TOSTAO_13,CUST_01578
TICKET_007059,2024-05-06,TOSTAO_11,CUST_01758
TICKET_007060,2024-08-22,TOSTAO_20,CUST_01829
TICKET_007061,2024-06-24,TOSTAO_02,CUST_00617
TICKET_007062,2024-07-22,TOSTAO_17,CUST_00191
TICKET_007063,2024-12-25,TOSTAO_12,CUST_00553
TICKET_007064,2024-01-31,TOSTAO_04,CUST_00199
TICKET_007065,2024-09-18,TOSTAO_14,CUST_02256
TICKET_007066,2024-07-19,TOSTAO_15,CUST_01945
TICKET_007067,2024-03-31,TOSTAO_17,CUST_02020
TICKET_007068,2024-08-22,TOSTAO_01,CUST_01522
TICKET_007069,2024-07-29,TOSTAO_07,CUST_00923
TICKET_007070,2024-01-12,TOSTAO_02,CUST_01888
TICKET_007071,2024-01-02,TOSTAO_12,CUST_00665
TICKET_007072,2024-03-12,TOSTAO_18,CUST_00134
TICKET_007073,2024-05-05,TOSTAO_10,CUST_01499
TICKET_007074,2024-04-06,TOSTAO_17,CUST_01404
TICKET_007075,2024-09-22,TOSTAO_01,CUST_01209
TICKET_007076,2024-01-14,TOSTAO_14,CUST_01873
TICKET_007077,2024-09-20,TOSTAO_15,CUST_01445
TICKET_007078,2024-01-26,TOSTAO_07,CUST_01049
TICKET_007079,2024-12-07,TOSTAO_03,CUST_02392
TICKET_007080,2024-01-23,TOSTAO_02,CUST_01730
TICKET_007081,2024-09-29,TOSTAO_02,CUST_00627
TICKET_007082,2024-06-26,TOSTAO_06,CUST_01101
TICKET_007083,2024-04-30,TOSTAO_12,CUST_01810
TICKET_007084,2024-10-07,TOSTAO_11,CUST_01807
TICKET_007085,2024-09-01,TOSTAO_20,CUST_01891
TICKET_007086,2024-10-06,TOSTAO_02,CUST_01153
TICKET_007087,2024-05-31,TOSTAO_16,CUST_01022
TICKET_007088,2024-12-22,TOSTAO_03,CUST_01328
TICKET_007089,2024-06-28,TOSTAO_02,CUST_02083
TICKET_007090,2024-11-08,TOSTAO_14,CUST_01551
TICKET_007091,2024-12-05,TOSTAO_04,CUST_00783
TICKET_007092,2024-11-06,TOSTAO_04,CUST_00659
TICKET_007093,2024-10-26,TOSTAO_20,CUST_00223
TICKET_007094,2024-03-17,TOSTAO_01,CUST_01574
TICKET_007095,2024-10-13,TOSTAO_05,CUST_01934
TICKET_007096,2024-07-23,TOSTAO_06,CUST_00298
TICKET_007097,2024-08-31,TOSTAO_19,CUST_01235
TICKET_007098,2024-05-06,TOSTAO_10,CUST_02493
TICKET_007099,2024-12-03,TOSTAO_06,CUST_00239
TICKET_007100,2024-09-18,TOSTAO_06,CUST_00132
TICKET_007101,2024-05-21,TOSTAO_07,CUST_00755
TICKET_007102,2024-07-31,TOSTAO_10,CUST_01775
TICKET_007103,2024-06-25,TOSTAO_17,CUST_00487
TICKET_007104,2024-01-27,TOSTAO_02,CUST_00069
TICKET_007105,2024-10-18,TOSTAO_04,CUST_00326
TICKET_007106,2024-04-07,TOSTAO_10,CUST_02226
TICKET_007107,2024-10-20,TOSTAO_01,CUST_01381
TICKET_007108,2024-01-30,TOSTAO_06,CUST_01040
TICKET_007109,2024-04-10,TOSTAO_06,CUST_00816
TICKET_007110,2024-10-23,TOSTAO_14,CUST_00034
TICKET_007111,2024-11-07,TOSTAO_10,CUST_00638
TICKET_007112,2024-11-28,TOSTAO_01,CUST_02394
TICKET_007113,2024-04-25,TOSTAO_19,CUST_01384
TICKET_007114,2024-03-06,TOSTAO_09,CUST_01831
TICKET_007115,2024-04-07,TOSTAO_14,CUST_01205
TICKET_007116,2024-08-25,TOSTAO_02,CUST_00514
TICKET_007117,2024-10-10,TOSTAO_03,CUST_01278
TICKET_007118,2024-05-21,TOSTAO_07,CUST_02443
TICKET_007119,2024-08-18,TOSTAO_20,CUST_02124
TICKET_007120,2024-10-15,TOSTAO_18,CUST_01114
TICKET_007121,2024-10-18,TOSTAO_18,CUST_02043
TICKET_007122,2024-12-19,TOSTAO_16,CUST_00293
TICKET_007123,2024-10-11,TOSTAO_05,CUST_00607
TICKET_007124,2024-10-08,TOSTAO_02,CUST_00267
TICKET_007125,2024-05-11,TOSTAO_15,CUST_02026
TICKET_007126,2024-05-14,TOSTAO_11,CUST_01326
TICKET_007127,2024-04-23,TOSTAO_04,CUST_01466
TICKET_007128,2024-12-07,TOSTAO_03,CUST_01616
TICKET_007129,2024-10-13,TOSTAO_14,CUST_01003
TICKET_007130,2024-08-17,TOSTAO_01,CUST_02201
TICKET_007131,2024-07-07,TOSTAO_01,CUST_01224
TICKET_007132,2024-09-02,TOSTAO_12,CUST_01797
TICKET_007133,2024-10-18,TOSTAO_16,CUST_01288
TICKET_007134,2024-03-30,TOSTAO_17,CUST_01607
TICKET_007135,2024-10-12,TOSTAO_11,CUST_00856
TICKET_007136,2024-12-18,TOSTAO_05,CUST_00973
TICKET_007137,2024-04-19,TOSTAO_07,CUST_00508
TICKET_007138,2024-09-05,TOSTAO_17,CUST_00675
TICKET_007139,2024-07-06,TOSTAO_12,CUST_00289
TICKET_007140,2024-05-14,TOSTAO_16,CUST_00457
TICKET_007141,2024-01-26,TOSTAO_17,CUST_00365
TICKET_007142,2024-08-11,TOSTAO_18,CUST_01267
TICKET_007143,2024-06-04,TOSTAO_16,CUST_01449
TICKET_007144,2024-06-08,TOSTAO_13,CUST_00179
TICKET_007145,2024-04-17,TOSTAO_01,CUST_01008
TICKET_007146,2024-01-17,TOSTAO_20,CUST_01013
TICKET_007147,2024-01-05,TOSTAO_03,CUST_01547
TICKET_007148,2024-03-16,TOSTAO_01,CUST_01075
TICKET_007149,2024-03-24,TOSTAO_09,CUST_02294
TICKET_007150,2024-12-13,TOSTAO_07,CUST_00281
TICKET_007151,2024-01-20,TOSTAO_12,CUST_01895
TICKET_007152,2024-09-20,TOSTAO_17,CUST_02359
TICKET_007153,2024-12-21,TOSTAO_04,CUST_01346
TICKET_007154,2024-03-20,TOSTAO_05,CUST_01977
TICKET_007155,2024-07-23,TOSTAO_08,CUST_01150
TICKET_007156,2024-10-26,TOSTAO_15,CUST_00214
TICKET_007157,2024-01-29,TOSTAO_14,CUST_02121
TICKET_007158,2024-04-24,TOSTAO_02,CUST_02067
TICKET_007159,2024-03-25,TOSTAO_03,CUST_02051
TICKET_007160,2024-08-20,TOSTAO_07,CUST_01374
TICKET_007161,2024-01-21,TOSTAO_20,CUST_02091
TICKET_007162,2024-05-03,TOSTAO_11,CUST_00047
TICKET_007163,2024-02-26,TOSTAO_03,CUST_02044
TICKET_007164,2024-10-10,TOSTAO_20,CUST_00326
TICKET_007165,2024-02-12,TOSTAO_18,CUST_00203
TICKET_007166,2024-03-29,TOSTAO_05,CUST_00672
TICKET_007167,2024-05-29,TOSTAO_18,CUST_00559
TICKET_007168,2024-07-05,TOSTAO_11,CUST_01356
TICKET_007169,2024-01-04,TOSTAO_17,CUST_00898
TICKET_007170,2024-11-06,TOSTAO_14,CUST_01349
TICKET_007171,2024-02-23,TOSTAO_08,CUST_01740
TICKET_007172,2024-05-10,TOSTAO_14,CUST_00278
TICKET_007173,2024-06-24,TOSTAO_04,CUST_02085
TICKET_007174,2024-10-31,TOSTAO_17,CUST_00587
TICKET_007175,2024-12-30,TOSTAO_18,CUST_01026
TICKET_007176,2024-02-14,TOSTAO_01,CUST_00175
TICKET_007177,2024-04-10,TOSTAO_18,CUST_00721
TICKET_007178,2024-12-12,TOSTAO_09,CUST_01563
TICKET_007179,2024-02-26,TOSTAO_04,CUST_01754
TICKET_007180,2024-04-20,TOSTAO_02,CUST_01500
TICKET_007181,2024-01-12,TOSTAO_10,CUST_00691
TICKET_007182,2024-04-07,TOSTAO_16,CUST_01083
TICKET_007183,2024-03-25,TOSTAO_04,CUST_01784
TICKET_007184,2024-04-13,TOSTAO_18,CUST_02420
TICKET_007185,2024-05-08,TOSTAO_18,CUST_00648
TICKET_007186,2024-10-04,TOSTAO_16,CUST_00993
TICKET_007187,2024-12-04,TOSTAO_15,CUST_02112
TICKET_007188,2024-02-15,TOSTAO_06,CUST_02299
TICKET_007189,2024-12-30,TOSTAO_10,CUST_02333
TICKET_007190,2024-10-05,TOSTAO_03,CUST_02271
TICKET_007191,2024-12-21,TOSTAO_09,CUST_01161
TICKET_007192,2024-06-21,TOSTAO_12,CUST_01239
TICKET_007193,2024-12-08,TOSTAO_11,CUST_01922
TICKET_007194,2024-05-24,TOSTAO_20,CUST_00289
TICKET_007195,2024-10-10,TOSTAO_09,CUST_01387
TICKET_007196,2024-10-15,TOSTAO_04,CUST_00961
TICKET_007197,2024-02-17,TOSTAO_13,CUST_02457
TICKET_007198,2024-09-06,TOSTAO_20,CUST_01024
TICKET_007199,2024-12-02,TOSTAO_20,CUST_01157
TICKET_007200,2024-02-23,TOSTAO_11,CUST_00877
TICKET_007201,2024-06-10,TOSTAO_15,CUST_01655
TICKET_007202,2024-03-07,TOSTAO_09,CUST_01019
TICKET_007203,2024-09-25,TOSTAO_13,CUST_00964
TICKET_007204,2024-01-30,TOSTAO_19,CUST_00123
TICKET_007205,2024-01-20,TOSTAO_12,CUST_01991
TICKET_007206,2024-01-22,TOSTAO_17,CUST_00282
TICKET_007207,2024-07-10,TOSTAO_14,CUST_00744
TICKET_007208,2024-08-02,TOSTAO_02,CUST_00688
TICKET_007209,2024-01-17,TOSTAO_18,CUST_02017
TICKET_007210,2024-05-31,TOSTAO_09,CUST_01763
TICKET_007211,2024-08-21,TOSTAO_09,CUST_00152
TICKET_007212,2024-04-12,TOSTAO_08,CUST_00578
TICKET_007213,2024-04-04,TOSTAO_14,CUST_00505
TICKET_007214,2024-10-25,TOSTAO_17,CUST_00849
TICKET_007215,2024-08-17,TOSTAO_20,CUST_01756
TICKET_007216,2024-07-10,TOSTAO_15,CUST_00790
TICKET_007217,2024-09-17,TOSTAO_12,CUST_00163
TICKET_007218,2024-04-25,TOSTAO_16,CUST_01046
TICKET_007219,2024-11-25,TOSTAO_18,CUST_01150
TICKET_007220,2024-07-01,TOSTAO_18,CUST_02013
TICKET_007221,2024-04-11,TOSTAO_17,CUST_01726
TICKET_007222,2024-08-28,TOSTAO_01,CUST_00981
TICKET_007223,2024-02-25,TOSTAO_02,CUST_01295
TICKET_007224,2024-06-29,TOSTAO_02,CUST_02285
TICKET_007225,2024-06-09,TOSTAO_04,CUST_01508
TICKET_007226,2024-05-05,TOSTAO_06,CUST_01277
TICKET_007227,2024-10-27,TOSTAO_19,CUST_01233
TICKET_007228,2024-08-09,TOSTAO_18,CUST_02492
TICKET_007229,2024-10-25,TOSTAO_12,CUST_00009
TICKET_007230,2024-07-13,TOSTAO_05,CUST_00677
TICKET_007231,2024-06-02,TOSTAO_20,CUST_00181
TICKET_007232,2024-05-09,TOSTAO_04,CUST_00252
TICKET_007233,2024-06-06,TOSTAO_09,CUST_01667
TICKET_007234,2024-04-26,TOSTAO_19,CUST_01054
TICKET_007235,2024-10-21,TOSTAO_07,CUST_01287
TICKET_007236,2024-05-22,TOSTAO_02,CUST_00207
TICKET_007237,2024-09-19,TOSTAO_10,CUST_02220
TICKET_007238,2024-04-06,TOSTAO_02,CUST_01421
TICKET_007239,2024-05-24,TOSTAO_04,CUST_01812
TICKET_007240,2024-10-02,TOSTAO_06,CUST_01103
TICKET_007241,2024-07-27,TOSTAO_04,CUST_01591
TICKET_007242,2024-06-13,TOSTAO_15,CUST_00050
TICKET_007243,2024-01-24,TOSTAO_07,CUST_01461
TICKET_007244,2024-11-24,TOSTAO_04,CUST_02004
TICKET_007245,2024-10-05,TOSTAO_01,CUST_00788
TICKET_007246,2024-03-22,TOSTAO_15,CUST_01223
TICKET_007247,2024-12-19,TOSTAO_18,CUST_01147
TICKET_007248,2024-12-27,TOSTAO_05,CUST_00548
TICKET_007249,2024-04-10,TOSTAO_07,CUST_02281
TICKET_007250,2024-11-01,TOSTAO_01,CUST_00107
TICKET_007251,2024-10-12,TOSTAO_14,CUST_00019
TICKET_007252,2024-12-29,TOSTAO_14,CUST_00671
TICKET_007253,2024-11-08,TOSTAO_05,CUST_00310
TICKET_007254,2024-07-02,TOSTAO_07,CUST_00554
TICKET_007255,2024-05-07,TOSTAO_20,CUST_01006
TICKET_007256,2024-10-26,TOSTAO_05,CUST_01455
TICKET_007257,2024-12-23,TOSTAO_12,CUST_00322
TICKET_007258,2024-01-01,TOSTAO_20,CUST_00313
TICKET_007259,2024-11-05,TOSTAO_20,CUST_01304
TICKET_007260,2024-10-07,TOSTAO_18,CUST_02063
TICKET_007261,2024-01-20,TOSTAO_07,CUST_02286
TICKET_007262,2024-04-30,TOSTAO_08,CUST_01565
TICKET_007263,2024-09-02,TOSTAO_07,CUST_00463
TICKET_007264,2024-06-20,TOSTAO_02,CUST_02487
TICKET_007265,2024-06-04,TOSTAO_18,CUST_00713
TICKET_007266,2024-06-02,TOSTAO_20,CUST_00457
TICKET_007267,2024-09-13,TOSTAO_03,CUST_01772
TICKET_007268,2024-12-02,TOSTAO_10,CUST_00294
TICKET_007269,2024-06-10,TOSTAO_06,CUST_00323
TICKET_007270,2024-02-19,TOSTAO_03,CUST_00372
TICKET_007271,2024-12-06,TOSTAO_11,CUST_01870
TICKET_007272,2024-10-20,TOSTAO_19,CUST_00282
TICKET_007273,2024-07-14,TOSTAO_03,CUST_00228
TICKET_007274,2024-04-13,TOSTAO_19,CUST_02025
TICKET_007275,2024-02-27,TOSTAO_05,CUST_00678
TICKET_007276,2024-06-22,TOSTAO_14,CUST_00344
TICKET_007277,2024-06-18,TOSTAO_12,CUST_01671
TICKET_007278,2024-02-16,TOSTAO_03,CUST_02105
TICKET_007279,2024-05-27,TOSTAO_11,CUST_02161
TICKET_007280,2024-05-27,TOSTAO_04,CUST_01613
TICKET_007281,2024-01-18,TOSTAO_10,CUST_01492
TICKET_007282,2024-08-27,TOSTAO_02,CUST_02399
TICKET_007283,2024-09-07,TOSTAO_06,CUST_01902
TICKET_007284,2024-12-20,TOSTAO_14,CUST_01813
TICKET_007285,2024-06-20,TOSTAO_16,CUST_00719
TICKET_007286,2024-06-19,TOSTAO_12,CUST_02052
TICKET_007287,2024-10-23,TOSTAO_17,CUST_01658
TICKET_007288,2024-04-08,TOSTAO_17,CUST_00763
TICKET_007289,2024-07-15,TOSTAO_13,CUST_01370
TICKET_007290,2024-10-14,TOSTAO_14,CUST_02451
TICKET_007291,2024-03-30,TOSTAO_08,CUST_00735
TICKET_007292,2024-05-15,TOSTAO_10,CUST_01781
TICKET_007293,2024-01-31,TOSTAO_07,CUST_02223
TICKET_007294,2024-04-09,TOSTAO_19,CUST_01677
TICKET_007295,2024-12-08,TOSTAO_15,CUST_01070
TICKET_007296,2024-01-25,TOSTAO_12,CUST_01610
TICKET_007297,2024-03-06,TOSTAO_13,CUST_01940
TICKET_007298,2024-12-14,TOSTAO_05,CUST_02096
TICKET_007299,2024-01-21,TOSTAO_09,CUST_01937
TICKET_007300,2024-06-10,TOSTAO_17,CUST_01034
TICKET_007301,2024-07-02,TOSTAO_07,CUST_02124
TICKET_007302,2024-01-17,TOSTAO_19,CUST_02368
TICKET_007303,2024-12-08,TOSTAO_12,CUST_00962
TICKET_007304,2024-09-22,TOSTAO_02,CUST_00393
TICKET_007305,2024-01-23,TOSTAO_04,CUST_01772
TICKET_007306,2024-10-18,TOSTAO_13,CUST_02002
TICKET_007307,2024-08-19,TOSTAO_19,CUST_00026
TICKET_007308,2024-12-03,TOSTAO_07,CUST_01428
TICKET_007309,2024-05-06,TOSTAO_06,CUST_00556
TICKET_007310,2024-10-24,TOSTAO_14,CUST_00304
TICKET_007311,2024-10-04,TOSTAO_01,CUST_00529
TICKET_007312,2024-08-04,TOSTAO_09,CUST_01182
TICKET_007313,2024-03-06,TOSTAO_01,CUST_02317
TICKET_007314,2024-07-09,TOSTAO_07,CUST_02024
TICKET_007315,2024-12-30,TOSTAO_19,CUST_00069
TICKET_007316,2024-01-04,TOSTAO_20,CUST_01129
TICKET_007317,2024-06-25,TOSTAO_02,CUST_00533
TICKET_007318,2024-11-27,TOSTAO_05,CUST_02312
TICKET_007319,2024-05-03,TOSTAO_04,CUST_01115
TICKET_007320,2024-08-02,TOSTAO_18,CUST_01566
TICKET_007321,2024-12-11,TOSTAO_04,CUST_02415
TICKET_007322,2024-12-25,TOSTAO_02,CUST_02473
TICKET_007323,2024-12-19,TOSTAO_08,CUST_01724
TICKET_007324,2024-05-02,TOSTAO_20,CUST_00560
TICKET_007325,2024-10-23,TOSTAO_07,CUST_00423
TICKET_007326,2024-01-11,TOSTAO_13,CUST_01778
TICKET_007327,2024-09-20,TOSTAO_01,CUST_00813
TICKET_007328,2024-05-29,TOSTAO_07,CUST_00099
TICKET_007329,2024-02-13,TOSTAO_16,CUST_02350
TICKET_007330,2024-07-10,TOSTAO_12,CUST_01688
TICKET_007331,2024-01-21,TOSTAO_09,CUST_00618
TICKET_007332,2024-11-26,TOSTAO_14,CUST_01237
TICKET_007333,2024-07-27,TOSTAO_12,CUST_01964
TICKET_007334,2024-12-07,TOSTAO_12,CUST_00567
TICKET_007335,2024-09-25,TOSTAO_08,CUST_00405
TICKET_007336,2024-08-31,TOSTAO_07,CUST_02471
TICKET_007337,2024-11-13,TOSTAO_05,CUST_01224
TICKET_007338,2024-05-02,TOSTAO_04,CUST_02422
TICKET_007339,2024-04-10,TOSTAO_14,CUST_00179
TICKET_007340,2024-07-16,TOSTAO_14,CUST_02236
TICKET_007341,2024-04-06,TOSTAO_01,CUST_00492
TICKET_007342,2024-03-13,TOSTAO_15,CUST_01893
TICKET_007343,2024-10-18,TOSTAO_13,CUST_01664
TICKET_007344,2024-11-13,TOSTAO_07,CUST_01373
TICKET_007345,2024-08-21,TOSTAO_19,CUST_01928
TICKET_007346,2024-05-15,TOSTAO_03,CUST_00466
TICKET_007347,2024-11-12,TOSTAO_07,CUST_01568
TICKET_007348,2024-05-23,TOSTAO_03,CUST_00771
TICKET_007349,2024-12-03,TOSTAO_13,CUST_01069
TICKET_007350,2024-04-27,TOSTAO_01,CUST_00132
TICKET_007351,2024-03-24,TOSTAO_11,CUST_01190
TICKET_007352,2024-07-30,TOSTAO_16,CUST_01983
TICKET_007353,2024-04-20,TOSTAO_20,CUST_01088
TICKET_007354,2024-05-13,TOSTAO_04,CUST_00405
TICKET_007355,2024-02-27,TOSTAO_19,CUST_01352
TICKET_007356,2024-07-08,TOSTAO_09,CUST_02369
TICKET_007357,2024-07-11,TOSTAO_08,CUST_00743
TICKET_007358,2024-10-17,TOSTAO_05,CUST_01506
TICKET_007359,2024-03-05,TOSTAO_17,CUST_00169
TICKET_007360,2024-06-10,TOSTAO_02,CUST_01047
TICKET_007361,2024-09-20,TOSTAO_14,CUST_02388
TICKET_007362,2024-06-03,TOSTAO_03,CUST_00569
TICKET_007363,2024-11-09,TOSTAO_17,CUST_01528
TICKET_007364,2024-04-15,TOSTAO_08,CUST_00633
TICKET_007365,2024-07-31,TOSTAO_07,CUST_01100
TICKET_007366,2024-11-27,TOSTAO_10,CUST_00274
TICKET_007367,2024-02-28,TOSTAO_09,CUST_00697
TICKET_007368,2024-10-15,TOSTAO_19,CUST_00836
TICKET_007369,2024-03-13,TOSTAO_08,CUST_00820
TICKET_007370,2024-08-01,TOSTAO_07,CUST_02044
TICKET_007371,2024-09-09,TOSTAO_13,CUST_00152
TICKET_007372,2024-03-18,TOSTAO_15,CUST_00296
TICKET_007373,2024-02-13,TOSTAO_15,CUST_01004
TICKET_007374,2024-11-22,TOSTAO_11,CUST_01233
TICKET_007375,2024-08-03,TOSTAO_17,CUST_01125
TICKET_007376,2024-02-28,TOSTAO_01,CUST_02383
TICKET_007377,2024-08-03,TOSTAO_09,CUST_01073
TICKET_007378,2024-07-02,TOSTAO_13,CUST_01795
TICKET_007379,2024-03-23,TOSTAO_02,CUST_01250
TICKET_007380,2024-04-03,TOSTAO_06,CUST_01910
TICKET_007381,2024-04-18,TOSTAO_14,CUST_00358
TICKET_007382,2024-01-12,TOSTAO_20,CUST_00981
TICKET_007383,2024-11-11,TOSTAO_06,CUST_00172
TICKET_007384,2024-10-29,TOSTAO_08,CUST_01787
TICKET_007385,2024-07-01,TOSTAO_12,CUST_01357
TICKET_007386,2024-06-23,TOSTAO_14,CUST_00965
TICKET_007387,2024-12-30,TOSTAO_15,CUST_00113
TICKET_007388,2024-05-13,TOSTAO_17,CUST_02233
TICKET_007389,2024-06-15,TOSTAO_05,CUST_01036
TICKET_007390,2024-01-01,TOSTAO_18,CUST_01161
TICKET_007391,2024-01-03,TOSTAO_20,CUST_00933
TICKET_007392,2024-01-17,TOSTAO_17,CUST_00739
TICKET_007393,2024-05-02,TOSTAO_01,CUST_00649
TICKET_007394,2024-11-20,TOSTAO_20,CUST_00619
TICKET_007395,2024-12-11,TOSTAO_19,CUST_01017
TICKET_007396,2024-11-10,TOSTAO_11,CUST_01952
TICKET_007397,2024-03-28,TOSTAO_11,CUST_01519
TICKET_007398,2024-11-13,TOSTAO_15,CUST_01317
TICKET_007399,2024-05-06,TOSTAO_07,CUST_00756
TICKET_007400,2024-12-17,TOSTAO_19,CUST_01055
TICKET_007401,2024-03-15,TOSTAO_09,CUST_01098
TICKET_007402,2024-03-24,TOSTAO_13,CUST_00217
TICKET_007403,2024-08-16,TOSTAO_11,CUST_00505
TICKET_007404,2024-04-04,TOSTAO_20,CUST_01772
TICKET_007405,2024-01-25,TOSTAO_20,CUST_01514
TICKET_007406,2024-01-24,TOSTAO_18,CUST_02284
TICKET_007407,2024-11-10,TOSTAO_19,CUST_01843
TICKET_007408,2024-05-24,TOSTAO_05,CUST_01609
TICKET_007409,2024-04-04,TOSTAO_15,CUST_00047
TICKET_007410,2024-12-15,TOSTAO_19,CUST_00054
TICKET_007411,2024-12-18,TOSTAO_06,CUST_02334
TICKET_007412,2024-01-17,TOSTAO_13,CUST_01182
TICKET_007413,2024-09-24,TOSTAO_18,CUST_00154
TICKET_007414,2024-06-07,TOSTAO_19,CUST_00581
TICKET_007415,2024-04-02,TOSTAO_14,CUST_00440
TICKET_007416,2024-04-25,TOSTAO_18,CUST_02037
TICKET_007417,2024-01-03,TOSTAO_08,CUST_01980
TICKET_007418,2024-10-14,TOSTAO_02,CUST_01009
TICKET_007419,2024-05-25,TOSTAO_09,CUST_00344
TICKET_007420,2024-07-28,TOSTAO_20,CUST_02378
TICKET_007421,2024-05-27,TOSTAO_09,CUST_02181
TICKET_007422,2024-10-18,TOSTAO_03,CUST_01069
TICKET_007423,2024-08-11,TOSTAO_11,CUST_01645
TICKET_007424,2024-12-24,TOSTAO_12,CUST_00058
TICKET_007425,2024-10-01,TOSTAO_20,CUST_01600
TICKET_007426,2024-12-21,TOSTAO_12,CUST_00263
TICKET_007427,2024-02-07,TOSTAO_07,CUST_01802
TICKET_007428,2024-05-24,TOSTAO_13,CUST_02112
TICKET_007429,2024-01-16,TOSTAO_18,CUST_02306
TICKET_007430,2024-02-21,TOSTAO_09,CUST_01162
TICKET_007431,2024-01-27,TOSTAO_16,CUST_00086
TICKET_007432,2024-11-20,TOSTAO_02,CUST_02223
TICKET_007433,2024-08-09,TOSTAO_04,CUST_01551
TICKET_007434,2024-09-24,TOSTAO_04,CUST_01254
TICKET_007435,2024-11-09,TOSTAO_09,CUST_01167
TICKET_007436,2024-11-25,TOSTAO_13,CUST_01474
TICKET_007437,2024-02-07,TOSTAO_01,CUST_00356
TICKET_007438,2024-01-20,TOSTAO_10,CUST_01516
TICKET_007439,2024-06-25,TOSTAO_11,CUST_01692
TICKET_007440,2024-07-28,TOSTAO_14,CUST_01220
TICKET_007441,2024-07-24,TOSTAO_07,CUST_02349
TICKET_007442,2024-10-17,TOSTAO_06,CUST_01109
TICKET_007443,2024-10-04,TOSTAO_12,CUST_01682
TICKET_007444,2024-05-22,TOSTAO_03,CUST_01633
TICKET_007445,2024-12-09,TOSTAO_14,CUST_02394
TICKET_007446,2024-09-24,TOSTAO_06,CUST_01933
TICKET_007447,2024-02-29,TOSTAO_16,CUST_00971
TICKET_007448,2024-03-26,TOSTAO_06,CUST_00207
TICKET_007449,2024-06-11,TOSTAO_15,CUST_00882
TICKET_007450,2024-05-18,TOSTAO_02,CUST_01883
TICKET_007451,2024-06-06,TOSTAO_09,CUST_00419
TICKET_007452,2024-05-31,TOSTAO_20,CUST_02014
TICKET_007453,2024-09-27,TOSTAO_14,CUST_00393
TICKET_007454,2024-02-19,TOSTAO_20,CUST_01831
TICKET_007455,2024-04-19,TOSTAO_18,CUST_02033
TICKET_007456,2024-03-18,TOSTAO_15,CUST_00658
TICKET_007457,2024-03-17,TOSTAO_17,CUST_02038
TICKET_007458,2024-02-05,TOSTAO_06,CUST_01066
TICKET_007459,2024-02-18,TOSTAO_10,CUST_00752
TICKET_007460,2024-01-27,TOSTAO_02,CUST_01332
TICKET_007461,2024-11-26,TOSTAO_16,CUST_01126
TICKET_007462,2024-07-26,TOSTAO_17,CUST_01741
TICKET_007463,2024-04-28,TOSTAO_16,CUST_01131
TICKET_007464,2024-11-25,TOSTAO_20,CUST_00705
TICKET_007465,2024-04-04,TOSTAO_18,CUST_01630
TICKET_007466,2024-11-21,TOSTAO_10,CUST_00133
TICKET_007467,2024-10-19,TOSTAO_11,CUST_01302
TICKET_007468,2024-12-01,TOSTAO_04,CUST_02482
TICKET_007469,2024-08-25,TOSTAO_11,CUST_01311
TICKET_007470,2024-04-22,TOSTAO_01,CUST_02267
TICKET_007471,2024-03-20,TOSTAO_11,CUST_00226
TICKET_007472,2024-01-28,TOSTAO_18,CUST_00090
