id_ticket,id_producto,cantidad,precio_unitario
TICKET_008935,PROD_026,1,3500
TICKET_008936,PROD_031,1,4500
TICKET_008936,PROD_019,1,3200
TICKET_008937,PROD_026,1,3500
TICKET_008938,PROD_006,1,2500
TICKET_008938,PROD_028,1,2000
TICKET_008938,PROD_025,1,3500
TICKET_008939,PROD_029,1,3000
TICKET_008940,PROD_012,1,3000
TICKET_008940,PROD_030,1,4500
TICKET_008940,PROD_031,1,4500
TICKET_008941,PROD_012,1,3000
TICKET_008942,PROD_016,1,2500
TICKET_008943,PROD_009,1,5000
TICKET_008944,PROD_001,1,2500
TICKET_008944,PROD_015,1,2800
TICKET_008945,PROD_019,1,3200
TICKET_008945,PROD_021,1,3500
TICKET_008946,PROD_001,1,2500
TICKET_008946,PROD_015,1,2800
TICKET_008947,PROD_031,1,4500
TICKET_008947,PROD_003,1,4500
TICKET_008947,PROD_001,1,2500
TICKET_008947,PROD_013,1,3500
TICKET_008948,PROD_001,2,2500
TICKET_008949,PROD_026,1,3500
TICKET_008950,PROD_006,1,2500
TICKET_008950,PROD_027,1,2500
TICKET_008950,PROD_012,1,3000
TICKET_008951,PROD_017,1,2800
TICKET_008952,PROD_013,1,3500
TICKET_008953,PROD_007,1,4500
TICKET_008954,PROD_019,1,3200
TICKET_008955,PROD_034,1,6500
TICKET_008956,PROD_031,1,4500
TICKET_008957,PROD_006,1,2500
TICKET_008958,PROD_017,1,2800
TICKET_008959,PROD_001,1,2500
TICKET_008960,PROD_006,1,2500
TICKET_008960,PROD_028,1,2000
TICKET_008961,PROD_012,1,3000
TICKET_008961,PROD_003,1,4500
TICKET_008962,PROD_001,1,2500
TICKET_008963,PROD_024,1,3000
TICKET_008964,PROD_019,1,3200
TICKET_008964,PROD_012,1,3000
TICKET_008964,PROD_004,1,4800
TICKET_008965,PROD_019,1,3200
TICKET_008965,PROD_012,1,3000
TICKET_008966,PROD_010,1,3500
TICKET_008966,PROD_016,2,2500
TICKET_008967,PROD_023,1,3500
TICKET_008968,PROD_033,1,1500
TICKET_008969,PROD_002,1,3500
TICKET_008970,PROD_001,1,2500
TICKET_008971,PROD_021,1,3500
TICKET_008971,PROD_009,1,5000
TICKET_008972,PROD_003,1,4500
TICKET_008972,PROD_023,1,3500
TICKET_008972,PROD_017,2,2800
TICKET_008973,PROD_027,1,2500
TICKET_008974,PROD_012,1,3000
TICKET_008974,PROD_024,1,3000
TICKET_008974,PROD_003,1,4500
TICKET_008975,PROD_002,1,3500
TICKET_008975,PROD_017,1,2800
TICKET_008975,PROD_019,1,3200
TICKET_008976,PROD_001,1,2500
TICKET_008976,PROD_029,1,3000
TICKET_008977,PROD_001,1,2500
TICKET_008977,PROD_015,1,2800
TICKET_008978,PROD_012,1,3000
TICKET_008978,PROD_024,1,3000
TICKET_008978,PROD_014,1,3800
TICKET_008979,PROD_001,2,2500
TICKET_008979,PROD_003,1,4500
TICKET_008980,PROD_007,1,4500
TICKET_008981,PROD_026,1,3500
TICKET_008982,PROD_019,1,3200
TICKET_008982,PROD_012,1,3000
TICKET_008983,PROD_020,1,3200
TICKET_008984,PROD_019,1,3200
TICKET_008985,PROD_010,2,3500
TICKET_008985,PROD_016,1,2500
TICKET_008985,PROD_015,1,2800
TICKET_008986,PROD_010,1,3500
TICKET_008987,PROD_001,1,2500
TICKET_008988,PROD_002,1,3500
TICKET_008989,PROD_010,1,3500
TICKET_008989,PROD_016,1,2500
TICKET_008989,PROD_012,1,3000
TICKET_008990,PROD_012,1,3000
TICKET_008990,PROD_024,1,3000
TICKET_008990,PROD_008,1,3200
TICKET_008990,PROD_026,1,3500
TICKET_008991,PROD_013,1,3500
TICKET_008992,PROD_006,1,2500
TICKET_008993,PROD_029,1,3000
TICKET_008993,PROD_027,1,2500
TICKET_008994,PROD_034,1,6500
TICKET_008995,PROD_002,1,3500
TICKET_008995,PROD_017,1,2800
TICKET_008996,PROD_006,1,2500
TICKET_008997,PROD_005,1,4000
TICKET_008998,PROD_003,1,4500
TICKET_008998,PROD_023,1,3500
TICKET_008998,PROD_028,1,2000
TICKET_008998,PROD_004,1,4800
TICKET_008999,PROD_006,1,2500
TICKET_009000,PROD_007,1,4500
TICKET_009001,PROD_029,1,3000
TICKET_009001,PROD_005,1,4000
TICKET_009002,PROD_021,1,3500
TICKET_009002,PROD_035,1,7500
TICKET_009002,PROD_025,1,3500
TICKET_009003,PROD_033,1,1500
TICKET_009003,PROD_026,1,3500
TICKET_009004,PROD_001,1,2500
TICKET_009004,PROD_015,1,2800
TICKET_009005,PROD_034,1,6500
TICKET_009006,PROD_016,1,2500
TICKET_009007,PROD_005,1,4000
TICKET_009008,PROD_001,2,2500
TICKET_009009,PROD_006,1,2500
TICKET_009010,PROD_034,1,6500
TICKET_009010,PROD_007,1,4500
TICKET_009011,PROD_034,1,6500
TICKET_009012,PROD_025,1,3500
TICKET_009012,PROD_027,1,2500
TICKET_009013,PROD_021,1,3500
TICKET_009013,PROD_025,1,3500
TICKET_009014,PROD_003,1,4500
TICKET_009014,PROD_023,1,3500
TICKET_009015,PROD_003,1,4500
TICKET_009015,PROD_023,1,3500
TICKET_009015,PROD_018,1,2800
TICKET_009015,PROD_032,1,2500
TICKET_009016,PROD_001,1,2500
TICKET_009016,PROD_003,1,4500
TICKET_009017,PROD_012,1,3000
TICKET_009017,PROD_004,1,4800
TICKET_009018,PROD_009,1,5000
TICKET_009019,PROD_031,1,4500
TICKET_009019,PROD_003,1,4500
TICKET_009019,PROD_019,1,3200
TICKET_009020,PROD_012,1,3000
TICKET_009021,PROD_012,2,3000
TICKET_009021,PROD_002,1,3500
TICKET_009022,PROD_002,2,3500
TICKET_009022,PROD_017,1,2800
TICKET_009022,PROD_009,1,5000
TICKET_009023,PROD_012,1,3000
TICKET_009024,PROD_006,1,2500
TICKET_009025,PROD_031,1,4500
TICKET_009025,PROD_003,1,4500
TICKET_009026,PROD_003,1,4500
TICKET_009026,PROD_006,1,2500
TICKET_009027,PROD_016,1,2500
TICKET_009028,PROD_031,1,4500
TICKET_009028,PROD_003,1,4500
TICKET_009029,PROD_001,1,2500
TICKET_009030,PROD_001,1,2500
TICKET_009031,PROD_006,1,2500
TICKET_009031,PROD_031,1,4500
TICKET_009032,PROD_026,1,3500
TICKET_009033,PROD_010,1,3500
TICKET_009033,PROD_016,1,2500
TICKET_009033,PROD_008,2,3200
TICKET_009034,PROD_001,1,2500
TICKET_009034,PROD_015,1,2800
TICKET_009034,PROD_018,1,2800
TICKET_009034,PROD_034,1,6500
TICKET_009035,PROD_008,1,3200
TICKET_009036,PROD_002,1,3500
TICKET_009037,PROD_012,1,3000
TICKET_009038,PROD_012,1,3000
TICKET_009039,PROD_021,1,3500
TICKET_009039,PROD_009,1,5000
TICKET_009039,PROD_013,1,3500
TICKET_009039,PROD_001,1,2500
TICKET_009040,PROD_003,1,4500
TICKET_009040,PROD_012,1,3000
TICKET_009041,PROD_031,1,4500
TICKET_009041,PROD_013,1,3500
TICKET_009042,PROD_031,1,4500
TICKET_009042,PROD_003,1,4500
TICKET_009042,PROD_015,1,2800
TICKET_009043,PROD_035,1,7500
TICKET_009043,PROD_010,1,3500
TICKET_009044,PROD_006,1,2500
TICKET_009045,PROD_010,1,3500
TICKET_009045,PROD_029,1,3000
TICKET_009045,PROD_028,1,2000
TICKET_009046,PROD_030,1,4500
TICKET_009047,PROD_005,1,4000
TICKET_009048,PROD_006,1,2500
TICKET_009048,PROD_028,1,2000
TICKET_009049,PROD_021,1,3500
TICKET_009049,PROD_009,1,5000
TICKET_009049,PROD_029,1,3000
TICKET_009049,PROD_004,1,4800
TICKET_009050,PROD_019,1,3200
TICKET_009050,PROD_012,1,3000
TICKET_009051,PROD_003,1,4500
TICKET_009052,PROD_018,1,2800
TICKET_009053,PROD_015,1,2800
TICKET_009054,PROD_010,1,3500
TICKET_009054,PROD_016,1,2500
TICKET_009054,PROD_027,1,2500
TICKET_009054,PROD_018,1,2800
TICKET_009055,PROD_001,1,2500
TICKET_009055,PROD_015,1,2800
TICKET_009055,PROD_034,1,6500
TICKET_009056,PROD_002,1,3500
TICKET_009057,PROD_002,1,3500
TICKET_009057,PROD_017,2,2800
TICKET_009057,PROD_033,1,1500
TICKET_009058,PROD_035,1,7500
TICKET_009058,PROD_024,1,3000
TICKET_009059,PROD_020,1,3200
TICKET_009060,PROD_003,1,4500
TICKET_009060,PROD_023,1,3500
TICKET_009060,PROD_008,1,3200
TICKET_009061,PROD_031,1,4500
TICKET_009061,PROD_034,1,6500
TICKET_009062,PROD_012,1,3000
TICKET_009062,PROD_024,2,3000
TICKET_009063,PROD_002,1,3500
TICKET_009063,PROD_017,1,2800
TICKET_009064,PROD_012,1,3000
TICKET_009064,PROD_011,1,2500
TICKET_009064,PROD_019,1,3200
TICKET_009065,PROD_027,1,2500
TICKET_009066,PROD_012,1,3000
TICKET_009066,PROD_024,1,3000
TICKET_009066,PROD_008,1,3200
TICKET_009067,PROD_013,1,3500
TICKET_009068,PROD_001,1,2500
TICKET_009068,PROD_003,1,4500
TICKET_009068,PROD_012,1,3000
TICKET_009069,PROD_031,1,4500
TICKET_009069,PROD_003,1,4500
TICKET_009070,PROD_021,1,3500
TICKET_009071,PROD_001,1,2500
TICKET_009071,PROD_015,1,2800
TICKET_009072,PROD_026,1,3500
TICKET_009072,PROD_004,1,4800
TICKET_009073,PROD_014,1,3800
TICKET_009074,PROD_021,1,3500
TICKET_009074,PROD_009,1,5000
TICKET_009074,PROD_034,1,6500
TICKET_009075,PROD_015,1,2800
TICKET_009076,PROD_010,1,3500
TICKET_009077,PROD_031,1,4500
TICKET_009077,PROD_003,1,4500
TICKET_009078,PROD_031,1,4500
TICKET_009078,PROD_003,1,4500
TICKET_009078,PROD_019,1,3200
TICKET_009079,PROD_002,1,3500
TICKET_009079,PROD_017,1,2800
TICKET_009080,PROD_014,1,3800
TICKET_009081,PROD_020,1,3200
TICKET_009082,PROD_003,1,4500
TICKET_009082,PROD_023,1,3500
TICKET_009083,PROD_019,1,3200
TICKET_009084,PROD_006,1,2500
TICKET_009085,PROD_019,1,3200
TICKET_009085,PROD_012,1,3000
TICKET_009085,PROD_020,1,3200
TICKET_009085,PROD_008,1,3200
TICKET_009086,PROD_021,1,3500
TICKET_009087,PROD_006,1,2500
TICKET_009088,PROD_028,2,2000
TICKET_009089,PROD_012,1,3000
TICKET_009089,PROD_019,1,3200
TICKET_009090,PROD_021,1,3500
TICKET_009091,PROD_008,1,3200
TICKET_009092,PROD_008,1,3200
TICKET_009093,PROD_012,1,3000
TICKET_009093,PROD_024,2,3000
TICKET_009093,PROD_025,1,3500
TICKET_009094,PROD_001,1,2500
TICKET_009095,PROD_028,1,2000
TICKET_009096,PROD_003,1,4500
TICKET_009097,PROD_031,1,4500
TICKET_009097,PROD_009,1,5000
TICKET_009097,PROD_012,1,3000
TICKET_009098,PROD_012,1,3000
TICKET_009098,PROD_024,1,3000
TICKET_009099,PROD_004,1,4800
TICKET_009100,PROD_010,1,3500
TICKET_009101,PROD_021,1,3500
TICKET_009101,PROD_004,1,4800
TICKET_009101,PROD_003,1,4500
TICKET_009102,PROD_023,1,3500
TICKET_009103,PROD_013,1,3500
TICKET_009104,PROD_012,1,3000
TICKET_009104,PROD_024,1,3000
TICKET_009105,PROD_012,1,3000
TICKET_009106,PROD_012,1,3000
TICKET_009107,PROD_010,1,3500
TICKET_009107,PROD_016,1,2500
TICKET_009107,PROD_013,1,3500
TICKET_009108,PROD_012,1,3000
TICKET_009109,PROD_012,1,3000
TICKET_009109,PROD_024,1,3000
TICKET_009110,PROD_001,1,2500
TICKET_009111,PROD_001,1,2500
TICKET_009111,PROD_015,1,2800
TICKET_009112,PROD_001,2,2500
TICKET_009112,PROD_003,1,4500
TICKET_009112,PROD_013,1,3500
TICKET_009113,PROD_001,1,2500
TICKET_009113,PROD_015,1,2800
TICKET_009113,PROD_026,1,3500
TICKET_009113,PROD_002,1,3500
TICKET_009114,PROD_011,1,2500
TICKET_009115,PROD_021,1,3500
TICKET_009115,PROD_009,1,5000
TICKET_009116,PROD_003,1,4500
TICKET_009116,PROD_023,1,3500
TICKET_009116,PROD_008,1,3200
TICKET_009117,PROD_018,1,2800
TICKET_009118,PROD_006,1,2500
TICKET_009118,PROD_028,1,2000
TICKET_009118,PROD_032,1,2500
TICKET_009119,PROD_003,1,4500
TICKET_009119,PROD_008,1,3200
TICKET_009120,PROD_004,1,4800
TICKET_009121,PROD_001,2,2500
TICKET_009122,PROD_035,1,7500
TICKET_009123,PROD_031,1,4500
TICKET_009123,PROD_025,1,3500
TICKET_009124,PROD_010,1,3500
TICKET_009125,PROD_010,1,3500
TICKET_009125,PROD_016,1,2500
TICKET_009126,PROD_006,1,2500
TICKET_009126,PROD_028,1,2000
TICKET_009127,PROD_031,1,4500
TICKET_009128,PROD_006,1,2500
TICKET_009129,PROD_020,1,3200
TICKET_009130,PROD_006,1,2500
TICKET_009130,PROD_028,1,2000
TICKET_009131,PROD_012,1,3000
TICKET_009131,PROD_024,1,3000
TICKET_009132,PROD_001,1,2500
TICKET_009132,PROD_015,1,2800
TICKET_009133,PROD_019,1,3200
TICKET_009134,PROD_001,1,2500
TICKET_009134,PROD_023,1,3500
TICKET_009134,PROD_017,1,2800
TICKET_009135,PROD_003,1,4500
TICKET_009135,PROD_023,1,3500
TICKET_009135,PROD_035,1,7500
TICKET_009136,PROD_019,1,3200
TICKET_009136,PROD_026,1,3500
TICKET_009137,PROD_006,1,2500
TICKET_009138,PROD_003,1,4500
TICKET_009138,PROD_028,1,2000
TICKET_009138,PROD_025,1,3500
TICKET_009139,PROD_021,1,3500
TICKET_009139,PROD_009,1,5000
TICKET_009139,PROD_035,1,7500
TICKET_009139,PROD_032,1,2500
TICKET_009140,PROD_021,1,3500
TICKET_009140,PROD_009,1,5000
TICKET_009140,PROD_002,1,3500
TICKET_009141,PROD_024,1,3000
TICKET_009141,PROD_029,1,3000
TICKET_009142,PROD_029,1,3000
TICKET_009143,PROD_019,1,3200
TICKET_009143,PROD_012,1,3000
TICKET_009144,PROD_035,1,7500
TICKET_009144,PROD_021,1,3500
TICKET_009145,PROD_006,1,2500
TICKET_009146,PROD_001,1,2500
TICKET_009146,PROD_004,1,4800
TICKET_009146,PROD_032,1,2500
TICKET_009147,PROD_010,1,3500
TICKET_009147,PROD_016,1,2500
TICKET_009147,PROD_028,1,2000
TICKET_009148,PROD_010,1,3500
TICKET_009148,PROD_016,1,2500
TICKET_009148,PROD_035,1,7500
TICKET_009149,PROD_001,1,2500
TICKET_009149,PROD_029,1,3000
TICKET_009150,PROD_021,1,3500
TICKET_009150,PROD_009,1,5000
TICKET_009151,PROD_003,1,4500
TICKET_009152,PROD_021,1,3500
TICKET_009152,PROD_009,1,5000
TICKET_009152,PROD_015,1,2800
TICKET_009153,PROD_010,1,3500
TICKET_009153,PROD_016,1,2500
TICKET_009153,PROD_012,1,3000
TICKET_009154,PROD_019,1,3200
TICKET_009154,PROD_012,1,3000
TICKET_009154,PROD_011,1,2500
TICKET_009155,PROD_002,1,3500
TICKET_009155,PROD_017,1,2800
TICKET_009156,PROD_012,1,3000
TICKET_009156,PROD_034,1,6500
TICKET_009156,PROD_013,1,3500
TICKET_009157,PROD_001,1,2500
TICKET_009158,PROD_019,1,3200
TICKET_009158,PROD_012,1,3000
TICKET_009158,PROD_017,1,2800
TICKET_009159,PROD_006,1,2500
TICKET_009159,PROD_028,1,2000
TICKET_009160,PROD_031,1,4500
TICKET_009161,PROD_021,1,3500
TICKET_009162,PROD_012,1,3000
TICKET_009163,PROD_010,1,3500
TICKET_009163,PROD_016,1,2500
TICKET_009163,PROD_017,1,2800
TICKET_009164,PROD_019,1,3200
TICKET_009164,PROD_012,2,3000
TICKET_009164,PROD_023,1,3500
TICKET_009165,PROD_001,1,2500
TICKET_009165,PROD_015,1,2800
TICKET_009165,PROD_003,1,4500
TICKET_009165,PROD_024,1,3000
TICKET_009166,PROD_002,1,3500
TICKET_009166,PROD_017,1,2800
TICKET_009166,PROD_019,1,3200
TICKET_009167,PROD_031,1,4500
TICKET_009167,PROD_003,1,4500
TICKET_009168,PROD_034,1,6500
TICKET_009168,PROD_020,1,3200
TICKET_009169,PROD_026,1,3500
TICKET_009170,PROD_012,1,3000
TICKET_009170,PROD_029,1,3000
TICKET_009170,PROD_009,1,5000
TICKET_009171,PROD_021,1,3500
TICKET_009171,PROD_009,1,5000
TICKET_009171,PROD_020,1,3200
TICKET_009172,PROD_010,1,3500
TICKET_009173,PROD_015,1,2800
TICKET_009174,PROD_031,1,4500
TICKET_009174,PROD_003,1,4500
TICKET_009175,PROD_028,1,2000
TICKET_009175,PROD_013,1,3500
TICKET_009176,PROD_001,1,2500
TICKET_009177,PROD_002,1,3500
TICKET_009177,PROD_017,1,2800
TICKET_009177,PROD_008,1,3200
TICKET_009177,PROD_032,1,2500
TICKET_009178,PROD_031,1,4500
TICKET_009178,PROD_030,1,4500
TICKET_009178,PROD_009,1,5000
TICKET_009179,PROD_031,1,4500
TICKET_009179,PROD_003,1,4500
TICKET_009179,PROD_002,2,3500
TICKET_009180,PROD_010,1,3500
TICKET_009181,PROD_021,1,3500
TICKET_009181,PROD_009,1,5000
TICKET_009182,PROD_006,1,2500
TICKET_009182,PROD_028,1,2000
TICKET_009182,PROD_034,1,6500
TICKET_009183,PROD_029,1,3000
TICKET_009183,PROD_014,1,3800
TICKET_009184,PROD_031,1,4500
TICKET_009184,PROD_003,1,4500
TICKET_009184,PROD_021,1,3500
TICKET_009185,PROD_019,1,3200
TICKET_009185,PROD_012,2,3000
TICKET_009185,PROD_026,1,3500
TICKET_009186,PROD_001,1,2500
TICKET_009186,PROD_029,1,3000
TICKET_009187,PROD_032,1,2500
TICKET_009188,PROD_003,1,4500
TICKET_009188,PROD_023,1,3500
TICKET_009188,PROD_001,1,2500
TICKET_009189,PROD_004,1,4800
TICKET_009190,PROD_002,1,3500
TICKET_009190,PROD_017,1,2800
TICKET_009191,PROD_019,1,3200
TICKET_009191,PROD_012,1,3000
TICKET_009191,PROD_018,1,2800
TICKET_009191,PROD_023,1,3500
TICKET_009192,PROD_023,1,3500
TICKET_009193,PROD_002,1,3500
TICKET_009193,PROD_017,1,2800
TICKET_009194,PROD_032,1,2500
TICKET_009195,PROD_031,1,4500
TICKET_009195,PROD_003,1,4500
TICKET_009195,PROD_016,1,2500
TICKET_009196,PROD_009,1,5000
TICKET_009197,PROD_031,1,4500
TICKET_009197,PROD_003,1,4500
TICKET_009198,PROD_035,1,7500
TICKET_009199,PROD_003,1,4500
TICKET_009199,PROD_023,1,3500
TICKET_009199,PROD_035,1,7500
TICKET_009199,PROD_024,1,3000
TICKET_009200,PROD_011,1,2500
TICKET_009200,PROD_034,1,6500
TICKET_009201,PROD_019,1,3200
TICKET_009201,PROD_012,1,3000
TICKET_009202,PROD_018,1,2800
TICKET_009203,PROD_008,1,3200
TICKET_009203,PROD_019,1,3200
TICKET_009204,PROD_004,1,4800
TICKET_009205,PROD_001,1,2500
TICKET_009205,PROD_015,1,2800
TICKET_009206,PROD_019,1,3200
TICKET_009206,PROD_012,1,3000
TICKET_009207,PROD_012,1,3000
TICKET_009207,PROD_024,1,3000
TICKET_009208,PROD_022,1,3500
TICKET_009209,PROD_025,1,3500
TICKET_009210,PROD_006,1,2500
TICKET_009211,PROD_021,1,3500
TICKET_009211,PROD_009,1,5000
TICKET_009212,PROD_031,1,4500
TICKET_009213,PROD_005,1,4000
TICKET_009214,PROD_019,1,3200
TICKET_009214,PROD_015,1,2800
TICKET_009214,PROD_026,1,3500
TICKET_009215,PROD_013,1,3500
TICKET_009216,PROD_001,1,2500
TICKET_009216,PROD_002,1,3500
TICKET_009216,PROD_026,1,3500
TICKET_009217,PROD_003,1,4500
TICKET_009217,PROD_023,1,3500
TICKET_009218,PROD_013,1,3500
TICKET_009219,PROD_021,1,3500
TICKET_009219,PROD_009,1,5000
TICKET_009220,PROD_030,1,4500
TICKET_009221,PROD_022,1,3500
TICKET_009222,PROD_019,1,3200
TICKET_009223,PROD_012,1,3000
TICKET_009223,PROD_008,1,3200
TICKET_009223,PROD_021,1,3500
TICKET_009224,PROD_015,1,2800
TICKET_009225,PROD_001,1,2500
TICKET_009226,PROD_005,1,4000
TICKET_009227,PROD_017,1,2800
TICKET_009228,PROD_012,1,3000
TICKET_009228,PROD_024,1,3000
TICKET_009228,PROD_003,1,4500
TICKET_009229,PROD_021,1,3500
TICKET_009229,PROD_009,1,5000
TICKET_009230,PROD_012,1,3000
TICKET_009231,PROD_001,1,2500
TICKET_009231,PROD_002,1,3500
TICKET_009231,PROD_018,1,2800
TICKET_009232,PROD_004,1,4800
TICKET_009233,PROD_003,1,4500
TICKET_009233,PROD_019,1,3200
TICKET_009234,PROD_019,1,3200
TICKET_009234,PROD_012,1,3000
TICKET_009234,PROD_032,1,2500
TICKET_009235,PROD_004,1,4800
TICKET_009236,PROD_006,1,2500
TICKET_009236,PROD_013,1,3500
TICKET_009236,PROD_024,1,3000
TICKET_009237,PROD_032,1,2500
TICKET_009238,PROD_006,1,2500
TICKET_009238,PROD_030,1,4500
TICKET_009238,PROD_005,1,4000
TICKET_009239,PROD_006,1,2500
TICKET_009240,PROD_003,1,4500
TICKET_009240,PROD_023,1,3500
TICKET_009241,PROD_012,1,3000
TICKET_009242,PROD_003,1,4500
TICKET_009242,PROD_023,1,3500
TICKET_009243,PROD_001,1,2500
TICKET_009244,PROD_003,1,4500
TICKET_009245,PROD_019,1,3200
TICKET_009246,PROD_035,1,7500
TICKET_009247,PROD_019,1,3200
TICKET_009247,PROD_012,1,3000
TICKET_009247,PROD_009,1,5000
TICKET_009248,PROD_029,1,3000
TICKET_009249,PROD_021,1,3500
TICKET_009249,PROD_009,1,5000
TICKET_009249,PROD_025,1,3500
TICKET_009250,PROD_031,1,4500
TICKET_009250,PROD_001,1,2500
TICKET_009251,PROD_001,1,2500
TICKET_009252,PROD_031,1,4500
TICKET_009253,PROD_033,1,1500
TICKET_009254,PROD_010,1,3500
TICKET_009255,PROD_021,1,3500
TICKET_009255,PROD_009,1,5000
TICKET_009255,PROD_018,1,2800
TICKET_009255,PROD_016,1,2500
TICKET_009256,PROD_001,1,2500
TICKET_009257,PROD_017,1,2800
TICKET_009258,PROD_021,1,3500
TICKET_009259,PROD_031,1,4500
TICKET_009260,PROD_001,1,2500
TICKET_009260,PROD_015,1,2800
TICKET_009261,PROD_006,1,2500
TICKET_009261,PROD_003,1,4500
TICKET_009262,PROD_008,1,3200
TICKET_009262,PROD_013,1,3500
TICKET_009263,PROD_010,1,3500
TICKET_009264,PROD_021,1,3500
TICKET_009264,PROD_004,1,4800
TICKET_009265,PROD_018,1,2800
TICKET_009265,PROD_002,1,3500
TICKET_009266,PROD_001,1,2500
TICKET_009267,PROD_009,1,5000
TICKET_009267,PROD_021,1,3500
TICKET_009268,PROD_012,1,3000
TICKET_009268,PROD_024,1,3000
TICKET_009269,PROD_001,2,2500
TICKET_009270,PROD_006,1,2500
TICKET_009270,PROD_012,1,3000
TICKET_009270,PROD_008,1,3200
TICKET_009271,PROD_006,1,2500
TICKET_009271,PROD_005,1,4000
TICKET_009271,PROD_025,1,3500
TICKET_009272,PROD_031,1,4500
TICKET_009273,PROD_003,1,4500
TICKET_009274,PROD_012,1,3000
TICKET_009274,PROD_024,1,3000
TICKET_009275,PROD_029,1,3000
TICKET_009276,PROD_006,1,2500
TICKET_009276,PROD_028,1,2000
TICKET_009276,PROD_004,1,4800
TICKET_009277,PROD_019,1,3200
TICKET_009277,PROD_012,1,3000
TICKET_009278,PROD_001,1,2500
TICKET_009278,PROD_015,2,2800
TICKET_009279,PROD_010,1,3500
TICKET_009279,PROD_027,1,2500
TICKET_009279,PROD_009,1,5000
TICKET_009280,PROD_009,1,5000
TICKET_009281,PROD_031,1,4500
TICKET_009281,PROD_003,1,4500
TICKET_009282,PROD_001,1,2500
TICKET_009282,PROD_015,1,2800
TICKET_009282,PROD_023,1,3500
TICKET_009283,PROD_017,1,2800
TICKET_009284,PROD_006,1,2500
TICKET_009284,PROD_010,1,3500
TICKET_009284,PROD_028,1,2000
TICKET_009285,PROD_003,1,4500
TICKET_009285,PROD_023,1,3500
TICKET_009285,PROD_034,1,6500
TICKET_009286,PROD_009,1,5000
TICKET_009287,PROD_031,1,4500
TICKET_009288,PROD_031,1,4500
TICKET_009289,PROD_032,1,2500
TICKET_009290,PROD_010,1,3500
TICKET_009290,PROD_016,1,2500
TICKET_009290,PROD_018,1,2800
TICKET_009291,PROD_001,1,2500
TICKET_009291,PROD_015,1,2800
TICKET_009292,PROD_002,1,3500
TICKET_009292,PROD_017,1,2800
TICKET_009293,PROD_023,1,3500
TICKET_009294,PROD_012,1,3000
TICKET_009294,PROD_006,1,2500
TICKET_009295,PROD_003,1,4500
TICKET_009295,PROD_001,1,2500
TICKET_009295,PROD_035,1,7500
TICKET_009296,PROD_019,1,3200
TICKET_009296,PROD_012,1,3000
TICKET_009297,PROD_032,1,2500
TICKET_009298,PROD_019,1,3200
TICKET_009298,PROD_015,1,2800
TICKET_009299,PROD_003,1,4500
TICKET_009299,PROD_012,1,3000
TICKET_009300,PROD_008,1,3200
TICKET_009300,PROD_028,1,2000
TICKET_009301,PROD_019,1,3200
TICKET_009301,PROD_012,1,3000
TICKET_009302,PROD_002,1,3500
TICKET_009302,PROD_012,1,3000
TICKET_009303,PROD_031,1,4500
TICKET_009304,PROD_021,1,3500
TICKET_009304,PROD_009,1,5000
TICKET_009304,PROD_029,1,3000
TICKET_009305,PROD_010,1,3500
TICKET_009306,PROD_033,1,1500
TICKET_009307,PROD_006,1,2500
TICKET_009308,PROD_027,1,2500
TICKET_009309,PROD_001,1,2500
TICKET_009309,PROD_015,1,2800
TICKET_009309,PROD_033,1,1500
TICKET_009310,PROD_019,1,3200
TICKET_009310,PROD_012,1,3000
TICKET_009311,PROD_003,1,4500
TICKET_009311,PROD_023,2,3500
TICKET_009312,PROD_001,2,2500
TICKET_009313,PROD_026,1,3500
TICKET_009314,PROD_001,2,2500
TICKET_009314,PROD_010,1,3500
TICKET_009315,PROD_002,1,3500
TICKET_009316,PROD_003,1,4500
TICKET_009317,PROD_012,1,3000
TICKET_009318,PROD_014,1,3800
TICKET_009319,PROD_003,1,4500
TICKET_009319,PROD_023,1,3500
TICKET_009320,PROD_001,1,2500
TICKET_009320,PROD_014,1,3800
TICKET_009321,PROD_021,1,3500
TICKET_009321,PROD_009,1,5000
TICKET_009321,PROD_008,1,3200
TICKET_009322,PROD_033,1,1500
TICKET_009323,PROD_021,1,3500
TICKET_009323,PROD_009,1,5000
TICKET_009324,PROD_006,1,2500
TICKET_009324,PROD_029,1,3000
TICKET_009325,PROD_001,1,2500
TICKET_009325,PROD_027,1,2500
TICKET_009325,PROD_034,1,6500
TICKET_009326,PROD_002,1,3500
TICKET_009326,PROD_009,1,5000
TICKET_009326,PROD_013,1,3500
TICKET_009327,PROD_005,1,4000
TICKET_009328,PROD_019,1,3200
TICKET_009328,PROD_003,1,4500
TICKET_009329,PROD_007,1,4500
TICKET_009330,PROD_013,1,3500
TICKET_009331,PROD_002,1,3500
TICKET_009332,PROD_015,1,2800
TICKET_009333,PROD_035,1,7500
TICKET_009333,PROD_029,1,3000
TICKET_009334,PROD_013,1,3500
TICKET_009335,PROD_009,1,5000
TICKET_009335,PROD_012,1,3000
TICKET_009336,PROD_002,1,3500
TICKET_009336,PROD_017,1,2800
TICKET_009336,PROD_004,1,4800
TICKET_009336,PROD_006,1,2500
TICKET_009337,PROD_004,1,4800
TICKET_009338,PROD_013,1,3500
TICKET_009339,PROD_006,1,2500
TICKET_009340,PROD_019,1,3200
TICKET_009340,PROD_012,1,3000
